right Variance of Gyro x,right Variance of Gyro y,right Variance of Gyro z,right Mav of Gyro x,right Mav of Gyro y,right Mav of Gyro z,right Rms of Gyro x,right Rms of Gyro y,right Rms of Gyro z,right Sd of Gyro x,right Sd of Gyro y,right Sd of Gyro z,right Mean of Gyro x,right Mean of Gyro y,right Mean of Gyro z,right Entropy of Gyro x,right Entropy of Gyro y,right Entropy of Gyro z,right Kurtosis of Gyro x,right Kurtosis of Gyro y,right Kurtosis of Gyro z,right Skewness of Gyro x,right Skewness of Gyro y,right Skewness of Gyro z,right SMA of Gyro,right Integration of Gyro x,right Integration of Gyro y,right Integration of Gyro z,right Variance of ACC x,right Variance of ACC y,right Variance of ACC z,right Mav of ACC x,right Mav of ACC y,right Mav of ACC z,right Rms of ACC x,right Rms of ACC y,right Rms of ACC z,right Sd of ACC x,right Sd of ACC y,right Sd of ACC z,right Mean of ACC x,right Mean of ACC y,right Mean of ACC z,right Entropy of ACC x,right Entropy of ACC y,right Entropy of ACC z,right Kurtosis of ACC x,right Kurtosis of ACC y,right Kurtosis of ACC z,right Skewness of ACC x,right Skewness of ACC y,right Skewness of ACC z,right SMA of ACC,right Integration of ACC x,right Integration of ACC y,right Integration of ACC z,right variance of EMG1,right variance of EMG2,right variance of EMG3,right variance of EMG4,right variance of EMG5,right variance of EMG6,right variance of EMG7,right variance of EMG8,right Mav of EMG1,right Mav of EMG2,right Mav of EMG3,right Mav of EMG4,right Mav of EMG5,right Mav of EMG6,right Mav of EMG7,right Mav of EMG8,right Rms of EMG1,right Rms of EMG2,right Rms of EMG3,right Rms of EMG4,right Rms of EMG5,right Rms of EMG6,right Rms of EMG7,right Rms of EMG8,right Sd of EMG1,right Sd of EMG2,right Sd of EMG3,right Sd of EMG4,right Sd of EMG5,right Sd of EMG6,right Sd of EMG7,right Sd of EMG8,right Mean of EMG1,right Mean of EMG2,right Mean of EMG3,right Mean of EMG4,right Mean of EMG5,right Mean of EMG6,right Mean of EMG7,right Mean of EMG8,right MedianFreq of EMG1,right MedianFreq of EMG2,right MedianFreq of EMG3,right MedianFreq of EMG4,right MedianFreq of EMG5,right MedianFreq of EMG6,right MedianFreq of EMG7,right MedianFreq of EMG8,right MeanFreq of EMG1,right MeanFreq of EMG2,right MeanFreq of EMG3,right MeanFreq of EMG4,right MeanFreq of EMG5,right MeanFreq of EMG6,right MeanFreq of EMG7,right MeanFreq of EMG8,Class
0.255052054,0.364272574,0.324024576,0.325849927,0.366310676,0.391224447,0.468930407,0.555492971,0.389519403,0.432129054,0.512725691,0.437553187,0.442508796,0.58415565,0.414163491,0.74566024,0.752564064,0.717425887,0.032985483,0.083192046,0.106367292,0.590226737,0.44361755,0.48969454,0.695056476,0.292212539,0.42294546,0.295976041,0.400848816,0.437170586,0.416166022,0.2305199,0.597565412,0.410101674,0.309733144,0.513406942,0.471645283,0.522064231,0.612818749,0.600370218,0.258280428,0.422048868,0.420899458,0.693597259,0.693221855,0.703528745,0.127024626,0.018183323,0.011572759,0.679995167,0.517642296,0.311646623,0.278981162,0.219256872,0.295356225,0.238143233,0.083719196,0.179477614,0.132577326,0.061725756,0.140549499,0.081925595,0.059676227,0.107992218,0.15,0.160714286,0.101694915,0.197064691,0.147540984,0.062381584,0.078431373,0.163265306,0.551309773,0.58022539,0.498104037,0.546855451,0.499044338,0.508102103,0.078431373,0.646392785,0.213332096,0.356192556,0.282578972,0.169685561,0.310450868,0.208565873,0.174917001,0.254193067,0.567590722,0.557817744,0.506232845,0.580157884,0.49560399,0.514655835,0.557098434,0.641033848,0.12383755,0.106187125,0.124324211,0.090566387,0.110611137,0.117982847,0.108886007,0.130476255,0.432343393,1,1,1,1,1,1,1,kayo
0.315110895,0.335446418,0.45894129,0.373525338,0.484596907,0.489537863,0.54139034,0.524920546,0.456914098,0.499666969,0.483773774,0.579334353,0.50539737,0.561636426,0.446961401,0.826971129,0.832444122,0.786015682,0.02435279,0.055053478,0.060711527,0.574200417,0.479621607,0.462218646,0.578432163,0.423852075,0.540823735,0.412891632,0.830086634,0.286433932,0.294810001,0.571906827,0.453891119,0.268203819,0.517744483,0.551659863,0.532368143,0.884073513,0.464180444,0.481592365,0.410986807,0.502829559,0.518730786,0.769214389,0.822224659,0.813572989,0.021976026,0.026026142,0.017689373,0.554132577,0.515280021,0.266379409,0.518770868,0.422407415,0.447756639,0.378861402,0.102634798,0.113288065,0.090052391,0.061838771,0.041000573,0.107257216,0.071641677,0.14078338,0.168539326,0.146341463,0.101123596,0.146065397,0.069767442,0.15483393,0.093567251,0.222222222,0.640167926,0.675611101,0.679358275,0.382696248,0.567951404,0.474478133,0.093567251,0.463598875,0.246819109,0.259375588,0.213842686,0.170168945,0.126729777,0.253413652,0.199612033,0.305392813,0.649809126,0.66509291,0.703588779,0.428373087,0.583257257,0.475637785,0.254443272,0.452140132,0.341669399,0.341841797,0.396467042,0.347173887,0.21905046,0.370056864,0.278089382,0.177423659,0.808617803,1,1,1,1,1,1,1,kayo
0.128214677,0.221587471,0.192974528,0.192795022,0.181345268,0.171639137,0.679917265,0.768018479,0.516265348,0.26468272,0.352824909,0.283928029,0.678125314,0.799029322,0.575278768,0.815143144,0.8205075,0.797690651,0.102376673,0.235351055,0.114564258,0.462238009,0.259923041,0.299251569,0.564105071,0.472735463,0.638094241,0.445646554,0.591829054,0.138448931,0.19067532,0.461283686,0.233232695,0.230053,0.449419624,0.256717572,0.449540682,0.696375274,0.277264342,0.358936975,0.382179592,0.23101511,0.45251658,0.761719938,0.774880143,0.789290671,0.047921245,0.119923931,0.024674878,0.589568169,0.657823209,0.318211193,0.642630575,0.352342064,0.235174022,0.29602204,0.04599932,0.063631071,0.147641334,0.097555617,0.167691937,0.116955474,0.058795142,0.048135074,0.085106383,0.130434783,0.164835165,0.116845437,0.25,0.197513013,0.101694915,0.080808081,0.341625377,0.408522061,0.716566501,0.593849045,0.484195161,0.757190541,0.101694915,0.466348077,0.136587809,0.169446563,0.304994786,0.237341835,0.349603311,0.269171772,0.173179651,0.140530552,0.373381779,0.406306437,0.734521671,0.614928913,0.475088969,0.757693338,0.248367591,0.471210822,0.203865422,0.115225533,0.155482972,0.233120125,0.206461629,0.196543491,0.286698345,0.108468898,0.71136251,1,1,1,1,1,1,1,kayo
0.219471816,0.513325001,0.368045305,0.264505552,0.31589068,0.413970603,0.423874033,0.689695655,0.676592935,0.389754565,0.656190434,0.485548583,0.403473937,0.679751732,0.691444814,0.765597019,0.770056068,0.77101604,0.040138449,0.068336714,0.080818104,0.533264448,0.38350256,0.268342632,0.618131246,0.294666112,0.520015688,0.478783795,0.457463682,0.221502658,0.433628484,0.187730006,0.349714035,0.416013001,0.390879888,0.390653646,0.474942242,0.57674954,0.388412216,0.616546508,0.344332336,0.348365868,0.420195131,0.751522001,0.748827118,0.724890202,0.083406615,0.056790897,0.011144066,0.643210268,0.571798077,0.31297313,0.338727735,0.298990077,0.280531831,0.257992523,0.111697797,0.082315413,0.105895525,0.08747653,0.148413506,0.111060165,0.153491526,0.106519626,0.138461538,0.157894737,0.138888889,0.123596892,0.225,0.20133438,0.242424242,0.170212766,0.452257841,0.680035034,0.715188188,0.390879687,0.518325884,0.484909817,0.242424242,0.540647297,0.261725786,0.205667835,0.240755362,0.219558118,0.322298757,0.259618345,0.334255344,0.251979575,0.467757634,0.674482294,0.738869781,0.428577206,0.513643517,0.48539033,0.393963578,0.535531154,0.237436352,0.166028103,0.280865637,0.259571324,0.156742464,0.235626828,0.199663902,0.188044824,0.396789845,1,1,1,1,1,1,1,kayo
0.11541442,0.375267325,0.274273892,0.199080576,0.4619375,0.213822389,0.379677374,0.589070608,0.715722766,0.244616769,0.524822359,0.382407049,0.382454465,0.612702923,0.746912224,0.8075139,0.800959512,0.807242732,0.061217637,0.07036356,0.129021199,0.565850124,0.416827452,0.206074996,0.534306117,0.310827706,0.519836588,0.556414527,0.411016061,0.211842615,0.310884789,0.403601419,0.338885467,0.438095769,0.411137735,0.350627954,0.416209308,0.532912796,0.376738331,0.498276822,0.380762358,0.307644641,0.383696076,0.791939512,0.769615488,0.757775221,0.041979268,0.040599159,0.013796753,0.565960746,0.555478328,0.299015186,0.614665685,0.356683004,0.281432076,0.260231129,0.125940674,0.117550282,0.092877949,0.034917476,0.078858623,0.176468309,0.12097147,0.084404085,0.193548387,0.139534884,0.107142857,0.051769293,0.183673469,0.212225275,0.129032258,0.131147541,0.450749642,0.569164753,0.197882202,0.22032439,0.25620089,0.48854752,0.129032258,0.499755837,0.284230421,0.266109939,0.218648345,0.108920271,0.207395044,0.356376794,0.285794592,0.213583102,0.463829917,0.55750745,0.193979151,0.286248074,0.262304242,0.475547741,0.557250537,0.498287479,0.200389669,0.140025699,0.197944959,0.070463868,0.089458557,0.106274826,0.170145383,0.218406824,0.525246101,1,1,1,1,1,1,1,kayo
0.300840324,0.40884177,0.263693998,0.253101109,0.357656055,0.259163137,0.455505574,0.732379177,0.554300231,0.484229404,0.558753377,0.370399524,0.418132504,0.736816055,0.595512741,0.805052503,0.823852976,0.815114657,0.036277063,0.109065173,0.100109828,0.608813525,0.354986265,0.350991592,0.509305791,0.353660703,0.640060634,0.491155293,0.769186744,0.221196619,0.305094747,0.494116465,0.232622334,0.406185136,0.499172417,0.497282079,0.436165509,0.838406776,0.388484867,0.492388172,0.401647864,0.46202775,0.408347575,0.764495612,0.810105574,0.784627102,0.03790995,0.057835341,0.017622457,0.585183976,0.535972981,0.313229568,0.758068651,0.3948173,0.399479845,0.291995359,0.114726782,0.103509099,0.140436032,0.074973803,0.147979905,0.097060545,0.063070189,0.13463102,0.1875,0.142857143,0.1875,0.120813397,0.193548387,0.159446323,0.086956522,0.153846154,0.441974063,0.163041872,0.408700644,0.819015553,0.607521456,0.677501444,0.086956522,0.62444659,0.266612083,0.243061639,0.294525054,0.196258107,0.321655557,0.235953847,0.182197963,0.296160423,0.457286867,0.147671172,0.409675432,0.827174124,0.60408936,0.681351666,0.506906191,0.615114659,0.231744498,0.157186521,0.095458305,0.138839357,0.318235156,0.271914594,0.272871914,0.219035199,0.65186013,1,1,1,1,1,1,1,kayo
0.096112474,0.399475121,0.318525395,0.088486875,0.318635799,0.285706644,0.70601209,0.743435908,0.668097087,0.212319314,0.548419087,0.431562938,0.708702335,0.748513894,0.693367079,0.77423758,0.766966657,0.756233548,0.19601904,0.100634917,0.09240057,0.390794924,0.359459066,0.266015334,0.625617109,0.42226722,0.523843937,0.448813739,0.493778294,0.136555225,0.248951048,0.450253101,0.245135605,0.411103153,0.419387754,0.351776343,0.346814174,0.6097616,0.274060362,0.429734575,0.37002022,0.333671903,0.320874906,0.718792376,0.741385299,0.709505401,0.040708422,0.067477072,0.015848312,0.569597455,0.575288858,0.308707235,0.586484661,0.293792413,0.253058041,0.190396599,0.134215605,0.210716991,0.182426966,0.097771216,0.034980886,0.168599177,0.112138515,0.128437057,0.166666667,0.222222222,0.176470588,0.123596892,0.070588235,0.22426258,0.166666667,0.142857143,0.280457171,0.634841723,0.438368281,0.407892192,0.391604291,0.334178712,0.166666667,0.383962571,0.296825235,0.396699573,0.35284335,0.237694149,0.111646326,0.345673505,0.271665515,0.286746579,0.295841815,0.607930664,0.43359352,0.441564487,0.409024983,0.318339138,0.32548275,0.373720273,0.195188496,0.091950079,0.218475029,0.128070647,0.135791262,0.148995773,0.121417114,0.13013624,0.437720505,1,1,1,1,1,1,1,kayo
0.447751911,0.32274724,0.364045534,0.574938128,0.314667726,0.230654899,0.386949125,0.59849886,0.36861361,0.628419397,0.469363414,0.481378955,0.305779811,0.631478954,0.379174013,0.718401162,0.786778243,0.734852445,0.020798911,0.095721701,0.107216609,0.629931128,0.397610708,0.534213476,0.550903644,0.25010531,0.493883332,0.305238071,0.514938374,0.344752028,0.353019115,0.327669355,0.32408055,0.377108352,0.386631148,0.34990788,0.642449537,0.629284205,0.524895395,0.540808885,0.323241066,0.260118268,0.627173218,0.728741631,0.704379214,0.766544256,0.064902461,0.04399868,0.012476234,0.616257572,0.603643628,0.255854573,0.471662423,0.289035645,0.233633671,0.373416341,0.063033143,0.11513371,0.181603285,0.043589856,0.049443287,0.048151816,0.024578282,0.094603232,0.1,0.166666667,0.230769231,0.106708799,0.083333333,0.072335432,0.028985507,0.137931034,0.743574652,0.533729649,0.50612731,0.314205557,0.315838074,0.504821341,0.028985507,0.350522093,0.173519763,0.262282283,0.351838213,0.130007507,0.146488911,0.139788957,0.088820611,0.231781157,0.753796913,0.522256545,0.506335909,0.370377019,0.329968314,0.518104072,0.314309341,0.34656198,0.244781666,0.296632603,0.226950549,0.18233848,0.136873566,0.15244758,0.214209468,0.144577154,0.905575215,1,1,1,1,1,1,1,kayo
0.399266612,0.458934039,0.389829057,0.300104271,0.354595536,0.068597679,0.288895717,0.642373342,0.202295433,0.583490918,0.606364731,0.508513139,0.202177995,0.645901485,0.164980208,0.703970428,0.779218338,0.613605101,0.038853727,0.060485376,0.177657702,0.688717263,0.404411873,0.624130471,0.426535993,0.198903089,0.508909746,0.184329485,0.639496072,0.400393514,0.327015398,0.518914067,0.446320714,0.446874762,0.465105279,0.452219274,0.538749633,0.735649644,0.579254755,0.514733841,0.390122913,0.362357865,0.518825993,0.734803977,0.726961512,0.758231367,0.042484701,0.026602184,0.01383273,0.574594791,0.567496907,0.25921251,0.495002583,0.33791227,0.294134638,0.319001889,0.101204785,0.116074866,0.194711555,0.032339747,0.039276187,0.037785195,0.029441682,0.124343171,0.230769231,0.136363636,0.214285714,0.104418309,0.085714286,0.04839841,0.04,0.2,0.384696821,0.338449055,0.57877979,0.766489621,0.701163994,0.839350775,0.04,0.428212683,0.244319945,0.263798181,0.368866468,0.102390222,0.122456875,0.115376071,0.102597854,0.280510688,0.404300215,0.324354938,0.581692204,0.787688446,0.715668782,0.851673595,0.455119123,0.419330111,0.248744214,0.145673115,0.153237301,0.208027437,0.310734406,0.339722499,0.369552657,0.202420964,0.433360052,1,1,1,1,1,1,1,kayo
0.381136208,0.444009395,0.414148964,0.309372953,0.507795627,0.053688394,0.338804204,0.612910569,0.264797008,0.566587594,0.592933469,0.53435563,0.268049008,0.621297815,0.238024448,0.774389781,0.818226629,0.714319227,0.039756451,0.061247526,0.157711888,0.676895577,0.439288811,0.608606785,0.491191549,0.270898685,0.569146199,0.262211138,0.607224598,0.353768803,0.306571968,0.487429796,0.435144666,0.248884203,0.40905177,0.343604188,0.559918072,0.709813479,0.534522588,0.494006363,0.326287504,0.248861163,0.546421669,0.758940289,0.744838963,0.806687812,0.055737297,0.049812275,0.017780087,0.600321969,0.602358998,0.258125529,0.551924029,0.344066563,0.268425143,0.385541499,0.121447567,0.141574838,0.175192508,0.050516702,0.091711243,0.038716779,0.017211423,0.076433785,0.25,0.171428571,0.206896552,0.122589532,0.12,0.049808887,0.030769231,0.148148148,0.607527716,0.455832687,0.414503138,0.383280736,0.553605834,0.62709172,0.030769231,0.540979624,0.277370202,0.303256579,0.343399701,0.1458719,0.231232084,0.117700923,0.066249112,0.198887347,0.615778571,0.43844295,0.409268872,0.432193225,0.559817623,0.641359786,0.626582919,0.540733367,0.322864935,0.302184171,0.253984623,0.193828881,0.205777108,0.337532766,0.345375303,0.373781765,0.431138203,1,1,1,1,1,1,1,kayo
0.37564567,0.385225533,0.380796406,0.463343814,0.172901102,0.246229639,0.594550818,0.642096104,0.402520475,0.560809555,0.534777896,0.499294332,0.549349466,0.659308102,0.410943905,0.785640933,0.793254162,0.750201308,0.021444018,0.099205033,0.095800977,0.59580139,0.3554486,0.508730499,0.698137254,0.391957733,0.533846391,0.33740195,0.759462957,0.387505023,0.392290543,0.333036573,0.428083249,0.462532402,0.479070002,0.407505357,0.606982324,0.830442395,0.567123959,0.578801413,0.378113546,0.314040473,0.580721203,0.726307285,0.723245398,0.768979057,0.040664968,0.039004044,0.010342101,0.597886968,0.579943569,0.24769901,0.571885307,0.340478431,0.27507138,0.36335663,0.152353352,0.12666631,0.184269369,0.107601683,0.099327243,0.0956405,0.075794059,0.098244858,0.142857143,0.193548387,0.285714286,0.251706791,0.176470588,0.11610129,0.090909091,0.210526316,0.671055526,0.644466021,0.37089695,0.376944304,0.295158864,0.457281096,0.090909091,0.557215445,0.323396401,0.280576519,0.355367025,0.254416117,0.244599465,0.233512568,0.20764787,0.238079645,0.672447852,0.631666738,0.360445314,0.409573125,0.29684561,0.460742356,0.451237207,0.553438527,0.263600591,0.279066844,0.291469942,0.144398857,0.16719712,0.153629087,0.207650212,0.222385122,0.803492487,1,1,1,1,1,1,1,kayo
0.507901818,0.550357742,0.643633384,0.55318794,0.58777905,0.229075421,0.433225001,0.614476251,0.408306687,0.68200432,0.689962494,0.749862522,0.343800486,0.601956325,0.333150218,0.77702957,0.812252835,0.714130717,0.015268089,0.047627382,0.072350725,0.627461173,0.44814115,0.516686148,0.656887016,0.324640945,0.570837446,0.334097756,0.702006493,0.397960913,0.329782787,0.578985252,0.463756743,0.358814371,0.510362863,0.42240812,0.570736166,0.786819886,0.577612218,0.518140226,0.431547193,0.328062398,0.553403848,0.799724648,0.768213391,0.81239099,0.03589611,0.033909413,0.013815369,0.561539475,0.565168895,0.242163074,0.579303979,0.439292182,0.329509695,0.400393948,0.106356386,0.202243472,0.229604048,0.10220294,0.110863467,0.140488928,0.064616402,0.092683093,0.142857143,0.214285714,0.272727273,0.230578512,0.183673469,0.196268847,0.086956522,0.235294118,0.752689859,0.491026843,0.515634599,0.550409034,0.478266106,0.491823791,0.086956522,0.677433616,0.253043134,0.386244421,0.412019451,0.245421045,0.264192808,0.305689788,0.185470149,0.228505407,0.756866456,0.462556244,0.508294551,0.573450435,0.480342172,0.486312573,0.422006209,0.67414807,0.339351756,0.414557418,0.289233795,0.255994123,0.303441668,0.307979011,0.287685086,0.267650647,0.805711929,1,1,1,1,1,1,1,kayo
0.23005206,0.35645989,0.451552117,0.331956851,0.485183605,0.38052329,0.444764648,0.473730092,0.445791792,0.40319065,0.505710926,0.571777736,0.422721045,0.509505373,0.437058359,0.815478774,0.809017302,0.770656935,0.037110183,0.061160557,0.06844906,0.60592837,0.485881772,0.473200674,0.642565098,0.357099685,0.478688759,0.387640388,0.769828582,0.290334187,0.255123155,0.393843547,0.354913816,0.165998565,0.480829919,0.537201432,0.515390231,0.838892797,0.468298385,0.437522673,0.377617517,0.486548099,0.508966976,0.750722217,0.803595106,0.805164899,0.032695734,0.035139599,0.021725933,0.579593536,0.525566951,0.281656485,0.491188576,0.375718474,0.416368029,0.355274106,0.077077286,0.055225504,0.113068733,0.102017134,0.090739528,0.111919386,0.043909393,0.174062901,0.12,0.088235294,0.149068323,0.177427686,0.1,0.122127872,0.068571429,0.23880597,0.570796161,0.587002976,0.636286073,0.490891739,0.49173248,0.238922768,0.068571429,0.61870855,0.201218794,0.15200041,0.252529332,0.245088319,0.229485645,0.261104902,0.139669165,0.351946022,0.587224366,0.586191108,0.655080461,0.518042658,0.497871233,0.234601604,0.38736286,0.603380133,0.31370002,0.279353933,0.31875117,0.299189808,0.252782935,0.294619055,0.15232651,0.226115493,0.428967837,1,1,1,1,1,1,1,kayo
0.295515128,0.406737237,0.277733287,0.140470851,0.443354386,0.284107913,0.322648508,0.534633863,0.487566292,0.476264525,0.553692086,0.383391263,0.275163597,0.556431556,0.527506056,0.639633928,0.664690132,0.662139368,0.060288002,0.064650682,0.097999082,0.723213558,0.44955862,0.454778862,0.579419703,0.156465071,0.302738488,0.26633332,0.787438766,0.284937582,0.217829186,0.651621459,0.305979753,0.320748343,0.55428684,0.521752471,0.45840018,0.848032968,0.460253982,0.391557522,0.46824766,0.471950933,0.455840981,0.602109974,0.631489409,0.650034474,0.016003643,0.037745036,0.020905803,0.535460536,0.518027319,0.274580213,0.485069663,0.253236851,0.236536839,0.187961972,0.135543137,0.13081599,0.086931009,0.101714819,0.110860654,0.07142249,0.079459252,0.152322375,0.115384615,0.148148148,0.132352941,0.204545455,0.178571429,0.105494505,0.109090909,0.192307692,0.603296456,0.606217292,0.496770786,0.58220852,0.366858098,0.524029504,0.109090909,0.570373369,0.298594373,0.286666699,0.207978809,0.244252492,0.263836371,0.188485745,0.214399552,0.321645734,0.609657334,0.592530858,0.512622362,0.603169163,0.367347375,0.532683646,0.514241917,0.558071682,0.114389133,0.107097014,0.118634472,0.08246446,0.107542126,0.079833518,0.102479736,0.110451776,0.690667891,1,1,1,1,1,1,1,kayo
0.331957349,0.424785047,0.356195201,0.250007234,0.496374491,0.384388818,0.368200683,0.521951747,0.440579149,0.515039666,0.571543216,0.470479444,0.316088584,0.540644658,0.459204861,0.647011109,0.67038657,0.653672395,0.043138946,0.054750662,0.088277164,0.682084085,0.473005863,0.494001205,0.609325646,0.177627148,0.306134055,0.246816359,0.660217586,0.247876308,0.153477871,0.616385235,0.278868537,0.129627106,0.550390981,0.483047439,0.417831685,0.749690873,0.418546817,0.307145818,0.490358956,0.440362319,0.427840224,0.635880541,0.645321909,0.668724393,0.025937796,0.050291192,0.036514089,0.529758036,0.552988548,0.322375237,0.511353455,0.273483973,0.230079242,0.18408102,0.134750501,0.177798733,0.235154522,0.114741192,0.144064212,0.148378655,0.047221692,0.127125691,0.151079137,0.216216216,0.181818182,0.204545455,0.218181818,0.170217538,0.075471698,0.136752137,0.500619983,0.532918297,0.513715994,0.406247071,0.261072518,0.340292701,0.075471698,0.617530457,0.297324882,0.353798944,0.417975125,0.265741036,0.315539559,0.316798823,0.147205641,0.284443084,0.510674024,0.510035634,0.505365494,0.435206277,0.250132439,0.329705296,0.164142306,0.609347921,0.092840869,0.073284842,0.087439424,0.071414465,0.064436812,0.050579301,0.058602643,0.036951945,0.801541235,1,1,1,1,1,1,1,kayo
0.404827939,0.449018127,0.40479175,0.370742288,0.446296916,0.460789726,0.387711347,0.615656173,0.380781801,0.586753722,0.594503871,0.520955501,0.318810428,0.62352817,0.380677641,0.625153683,0.667652648,0.611759029,0.026352719,0.07065859,0.091054808,0.657770132,0.420477783,0.494665191,0.537170311,0.171684735,0.332189226,0.208195855,0.637095809,0.349676792,0.226940054,0.7178661,0.461611899,0.332259264,0.569318654,0.593782636,0.45112967,0.730648839,0.528019479,0.40259694,0.517453861,0.533003822,0.445644125,0.630281062,0.630276924,0.648528114,0.026266747,0.031159207,0.021116581,0.502226346,0.504113607,0.286985838,0.449655393,0.277505658,0.25820121,0.185967344,0.166932312,0.225511213,0.168244305,0.096572667,0.072481226,0.054290352,0.070149988,0.106200525,0.197368421,0.235955056,0.188811189,0.169834711,0.129310345,0.068223443,0.127659574,0.172043011,0.668684168,0.420975194,0.568586679,0.589962559,0.411199705,0.344721249,0.127659574,0.538346822,0.343327747,0.41453102,0.333565871,0.235406298,0.194858938,0.153176275,0.196367776,0.251181178,0.668160192,0.385751303,0.575118841,0.611591114,0.420639364,0.356846955,0.379547681,0.533305443,0.10776105,0.115016663,0.080754734,0.09071291,0.103996479,0.084640185,0.067507607,0.077851672,0.537394882,1,1,1,1,1,1,1,kayo
0.344176285,0.479441146,0.323162338,0.231193128,0.456184059,0.367770979,0.348012041,0.522493256,0.356026481,0.52772503,0.623375218,0.434959616,0.289934852,0.529373836,0.378989337,0.651310775,0.668973896,0.647557099,0.047522997,0.049680256,0.121480557,0.699914759,0.46296364,0.528807356,0.498227363,0.174245804,0.309910247,0.220726693,0.690014794,0.262828514,0.190748616,0.736739546,0.322165736,0.236081792,0.587359072,0.554454919,0.460714629,0.773743839,0.435891495,0.357751058,0.527955763,0.511939955,0.464820557,0.647053829,0.660371489,0.67313004,0.025038466,0.040352585,0.029783762,0.498089897,0.523557167,0.281172644,0.533265497,0.301728082,0.267170937,0.203819055,0.155230765,0.217735478,0.196853935,0.069655553,0.052222742,0.069060493,0.015724473,0.097310945,0.154639175,0.2,0.182608696,0.14915597,0.12605042,0.056122449,0.054054054,0.117647059,0.541926578,0.366291683,0.636917939,0.630040347,0.294231813,0.674701025,0.054054054,0.600777935,0.327163496,0.405121111,0.371276679,0.185701003,0.152560152,0.183840348,0.061231697,0.236228997,0.547361307,0.330563907,0.643249664,0.654850958,0.307595561,0.683381041,0.451924836,0.597112468,0.116772003,0.099667349,0.079274654,0.112998725,0.122200318,0.069406055,0.139919105,0.09724328,0.780811882,1,1,1,1,1,1,1,kayo
